Source,Author,Work,Work Label,Edition,Place of Production,Year of Publication,Language Code
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000470701,Barcelona,1966,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000473622,Bilbao,D.L. 1971,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000473725,La Habana,1962,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000473740,Buenos Aires,1940,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000475779,Barcelona,1963,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000475781,Barcelona,1925,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000629673,Barcelona,1996,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a4647260,Madrid,2009,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5566228,Madrid,2013,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5821524,Barcelona,2016,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5821524,Madrid,2016,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a6030960,Barcelona,2017,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000152489,Madrid,1983,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000164479,Madrid,1985,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000220325,"Alcobendas, Madrid",1983,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000427979,Barcelona,D.L. 1994,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000475634,Madrid,1911,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000475635,Madrid,1927,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000475785,Madrid,1922,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000476758,Lima,1974,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000477914,Barcelona,D.L. 1962,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001509427,Barcelona,1999,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001509427,Madrid,1999,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001720199,Barcelona,2000,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001743571,Madrid,1935,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001751083,Barcelona,2001,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0001775319,Madrid,2001,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a4702687,Madrid,1929,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5036623,Barcelona,2011,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5051049,Madrid,D.L. 2011,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5362012,Madrid,imp. 2005,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a5438917,"Santa Perpetua de Mogoda, Barcelona",D.L. 2013,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a6642460,Madrid,2019,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0001904003,Madrid,2003,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0002373038,Madrid,D.L. 1992,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000121527,Madrid,D.L. 1991,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0000117186,Chongqing,1990,http://id.loc.gov/vocabulary/languages/chi
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/bimo0001903719,Bucuresti,1970,http://id.loc.gov/vocabulary/languages/rum
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0000152488,"Elda, Alicante",D.L. 1982,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/Mimo0002206249,Arganda del Rey Madrid,2007,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383564,Historia de la vida del Buscón,https://datos.bne.es/resource/a4276697,Madrid,2008,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000013868,A Paris,1638,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2142783,Poemas metafísicos,https://datos.bne.es/resource/bimo0000246010,Madrid,1981 imp.,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2922501,Mundo caduco,https://datos.bne.es/resource/bimo0001661149,Pamplona,2000,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1943109,La hora de todos y la fortuna con seso,https://datos.bne.es/resource/bima0000089319,En Zaragoça,1650,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1943109,La hora de todos y la fortuna con seso,https://datos.bne.es/resource/bima0000089321,En Zaragoça,1651,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2142772,Obra selecta,https://datos.bne.es/resource/bima0000089341,Madrid,1794,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1949497,Poesía,https://datos.bne.es/resource/bima0000089350,En Lisboa,1652,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089360,En Madrid,1626,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089361,En Pamplona,1626,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089363,En Zaragoça,1626,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089364,S.l,1626,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089365,En Milan,1626,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089366,Barcelona,1629,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089368,Em Lisboa,1630,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089369,En Pamplona,1631,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089370,S.l,1662,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089372,S.l,1702,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089376,S.l,1729,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089377,S.l,1729,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/bima0000089378,S.l,1772,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1949497,Poesía,https://datos.bne.es/resource/bima0000089379,Barcelona,1641,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089400,A Paris,1634,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089402,A Paris,1647,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089403,S.l,1674,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089404,S.l,1686,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089405,Lyon,1686,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bima0000089410,S.l,1678,http://id.loc.gov/vocabulary/languages/eng
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX5979778,Sueños,https://datos.bne.es/resource/bima0000089416,In Augusta,1706,http://id.loc.gov/vocabulary/languages/ita
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/a4460256,S.l,1633,http://id.loc.gov/vocabulary/languages/pol
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4460396,London,1708,http://id.loc.gov/vocabulary/languages/eng
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4466852,A Rouen,1645,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4523381,A Rouen,1634,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/bimo0000511964,Frankfurt am Main,1980,http://id.loc.gov/vocabulary/languages/ger
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4467788,Paris,2004,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2142753,Carta a Luis XIII,https://datos.bne.es/resource/bima0000101198,En Madrid,1635,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2111470,"Política de Dios, gobierno de Cristo y tiranía de Satanás",https://datos.bne.es/resource/Mima0000089371,Barcelona,1702,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4545934,London,1795,http://id.loc.gov/vocabulary/languages/eng
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4561478,A Rouen,1633,http://id.loc.gov/vocabulary/languages/fre
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a4561586,London,1715,http://id.loc.gov/vocabulary/languages/eng
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX3383630,Los sueños,https://datos.bne.es/resource/a5604710,Tot Dordrecht,1668,http://id.loc.gov/vocabulary/languages/dut
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX5979778,Sueños,https://datos.bne.es/resource/bimo0000121698,Torrejón de Ardoz,D.L. 1991,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1943109,La hora de todos y la fortuna con seso,https://datos.bne.es/resource/bimo0000142319,Madrid,1980,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2758939,Discurso de todos los diablos,https://datos.bne.es/resource/bimo0001347953,Madrid,1999,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2142753,Carta a Luis XIII,https://datos.bne.es/resource/bima0000003920,Impressa en Madrid,1635,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX1949497,Poesía,https://datos.bne.es/resource/a4630877,Zaragoza ; etc.,1950,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2758939,Discurso de todos los diablos,https://datos.bne.es/resource/a6866474,Madrid,2021,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX2758939,Discurso de todos los diablos,https://datos.bne.es/resource/a6866474,Madrid,©2021,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX6257428,Anacreón castellano,https://datos.bne.es/resource/a6948476,A Coruña,2018,http://id.loc.gov/vocabulary/languages/spa
BNE,Francisco Quevedo,https://datos.bne.es/resource/XX6257428,Anacreón castellano,https://datos.bne.es/resource/a6948476,A Coruña,©2018,http://id.loc.gov/vocabulary/languages/spa
